Id;CreatorId;CustomerId;Description;Address;TerminalId;Location;Status;Priority;CreateTime;ResolutionDate;IssueType;TechnicianId;ServiceDate
14021;2;7054;El kell végezni a telepítést;Rákóczi utca 58;14317;Pécs;elvégezve;magas;2022. 12. 03. 0:00:00;2022. 12. 17. 0:00:00;telepítés;18;2022. 12. 17. 0:00:00
14022;4;7055;El kell végezni a telepítést;Arany János utca 26;9061;Orosháza;elvégezve;magas;2023. 10. 19. 0:00:00;2023. 11. 02. 0:00:00;telepítés;20;2023. 11. 02. 0:00:00
14023;3;7055;El kell végezni a szervizelést;Arany János utca 26;9061;Orosháza;elvégezve;alacsony;2023. 11. 16. 0:00:00;2023. 11. 30. 0:00:00;szerviz;12;2023. 11. 30. 0:00:00
14024;8;7055;El kell végezni a szervizelést;Arany János utca 26;9061;Orosháza;elvégezve;közepes;2023. 12. 14. 0:00:00;2023. 12. 28. 0:00:00;szerviz;14;2023. 12. 28. 0:00:00
14025;6;7056;El kell végezni a telepítést;Táncsics Mihály utca 1;610;Vác;elvégezve;magas;2018. 11. 07. 0:00:00;2018. 11. 21. 0:00:00;telepítés;20;2018. 11. 21. 0:00:00
14026;3;7056;El kell végezni a szervizelést;Táncsics Mihály utca 1;610;Vác;elvégezve;közepes;2018. 12. 05. 0:00:00;2018. 12. 19. 0:00:00;szerviz;14;2018. 12. 19. 0:00:00
14027;1;7056;El kell végezni a leszerelést;Táncsics Mihály utca 1;610;Vác;elvégezve;közepes;2019. 01. 02. 0:00:00;2019. 01. 16. 0:00:00;leszerelés;13;2019. 01. 16. 0:00:00
14028;4;7057;El kell végezni a telepítést;Bartók Béla utca 61;16189;Püspökladány;elvégezve;magas;2024. 05. 08. 0:00:00;2024. 05. 22. 0:00:00;telepítés;18;2024. 05. 22. 0:00:00
14029;3;7057;El kell végezni a szervizelést;Bartók Béla utca 61;16189;Püspökladány;elvégezve;közepes;2024. 06. 05. 0:00:00;2024. 06. 19. 0:00:00;szerviz;18;2024. 06. 19. 0:00:00
14030;4;7058;El kell végezni a telepítést;Árpád utca 38;2773;Gyál;elvégezve;alacsony;2023. 09. 07. 0:00:00;2023. 09. 21. 0:00:00;telepítés;18;2023. 09. 21. 0:00:00
14031;3;7058;El kell végezni a szervizelést;Árpád utca 38;2773;Gyál;elvégezve;magas;2023. 10. 05. 0:00:00;2023. 10. 19. 0:00:00;szerviz;20;2023. 10. 19. 0:00:00
14032;7;7059;El kell végezni a telepítést;Ady Endre utca 22;964;Karcag;elvégezve;magas;2025. 02. 16. 0:00:00;2025. 03. 02. 0:00:00;telepítés;14;2025. 03. 02. 0:00:00
14033;11;7059;El kell végezni a leszerelést;Ady Endre utca 22;964;Karcag;elvégezve;közepes;2025. 03. 16. 0:00:00;2025. 03. 30. 0:00:00;leszerelés;12;2025. 03. 30. 0:00:00
14034;6;7060;El kell végezni a telepítést;Új utca 71;11733;Vác;elvégezve;közepes;2025. 01. 26. 0:00:00;2025. 02. 09. 0:00:00;telepítés;16;2025. 02. 09. 0:00:00
14035;7;7060;El kell végezni a szervizelést;Új utca 71;11733;Vác;elvégezve;közepes;2025. 02. 23. 0:00:00;2025. 03. 09. 0:00:00;szerviz;19;2025. 03. 09. 0:00:00
14036;9;7060;El kell végezni a szervizelést;Új utca 71;11733;Vác;elvégezve;magas;2025. 03. 23. 0:00:00;2025. 04. 06. 0:00:00;szerviz;12;2025. 04. 06. 0:00:00
14037;10;7061;El kell végezni a telepítést;Bartók Béla utca 97;5380;Celldömölk;elvégezve;magas;2022. 08. 31. 0:00:00;2022. 09. 14. 0:00:00;telepítés;19;2022. 09. 14. 0:00:00
14038;6;7061;El kell végezni a szervizelést;Bartók Béla utca 97;5380;Celldömölk;elvégezve;alacsony;2022. 09. 28. 0:00:00;2022. 10. 12. 0:00:00;szerviz;20;2022. 10. 12. 0:00:00
14039;2;7062;El kell végezni a telepítést;Bem utca 90;2878;Kunszentmiklós;elvégezve;magas;2023. 12. 06. 0:00:00;2023. 12. 20. 0:00:00;telepítés;13;2023. 12. 20. 0:00:00
14040;6;7062;El kell végezni a szervizelést;Bem utca 90;2878;Kunszentmiklós;elvégezve;magas;2024. 01. 03. 0:00:00;2024. 01. 17. 0:00:00;szerviz;16;2024. 01. 17. 0:00:00
14041;4;7062;El kell végezni a leszerelést;Bem utca 90;2878;Kunszentmiklós;elvégezve;közepes;2024. 01. 31. 0:00:00;2024. 02. 14. 0:00:00;leszerelés;19;2024. 02. 14. 0:00:00
14042;10;7063;El kell végezni a telepítést;Jázmin utca 90;11803;Gyömrő;elvégezve;alacsony;2024. 02. 12. 0:00:00;2024. 02. 26. 0:00:00;telepítés;13;2024. 02. 26. 0:00:00
14043;7;7063;El kell végezni a leszerelést;Jázmin utca 90;11803;Gyömrő;elvégezve;közepes;2024. 03. 11. 0:00:00;2024. 03. 25. 0:00:00;leszerelés;17;2024. 03. 25. 0:00:00
14044;2;7064;El kell végezni a telepítést;Csokonai utca 76;8752;Sümeg;elvégezve;magas;2021. 09. 18. 0:00:00;2021. 10. 02. 0:00:00;telepítés;14;2021. 10. 02. 0:00:00
14045;11;7064;El kell végezni a leszerelést;Csokonai utca 76;8752;Sümeg;elvégezve;alacsony;2021. 10. 16. 0:00:00;2021. 10. 30. 0:00:00;leszerelés;16;2021. 10. 30. 0:00:00
14046;9;7065;El kell végezni a telepítést;Sport utca 48;2393;Sopron;elvégezve;magas;2023. 12. 05. 0:00:00;2023. 12. 19. 0:00:00;telepítés;18;2023. 12. 19. 0:00:00
14047;3;7066;El kell végezni a telepítést;Kossuth tér 99;675;Berettyóújfalu;elvégezve;magas;2020. 09. 12. 0:00:00;2020. 09. 26. 0:00:00;telepítés;16;2020. 09. 26. 0:00:00
14048;2;7066;El kell végezni a leszerelést;Kossuth tér 99;675;Berettyóújfalu;elvégezve;magas;2020. 10. 10. 0:00:00;2020. 10. 24. 0:00:00;leszerelés;20;2020. 10. 24. 0:00:00
14049;11;7067;El kell végezni a telepítést;Vörösmarty utca 9;2;Hatvan;elvégezve;közepes;2020. 10. 05. 0:00:00;2020. 10. 19. 0:00:00;telepítés;18;2020. 10. 19. 0:00:00
14050;2;7067;El kell végezni a szervizelést;Vörösmarty utca 9;2;Hatvan;elvégezve;közepes;2020. 11. 02. 0:00:00;2020. 11. 16. 0:00:00;szerviz;15;2020. 11. 16. 0:00:00
14051;2;7067;El kell végezni a leszerelést;Vörösmarty utca 9;2;Hatvan;elvégezve;alacsony;2020. 11. 30. 0:00:00;2020. 12. 14. 0:00:00;leszerelés;13;2020. 12. 14. 0:00:00
14052;11;7068;El kell végezni a telepítést;Madách utca 39;11055;Gyöngyös;elvégezve;közepes;2020. 12. 28. 0:00:00;2021. 01. 11. 0:00:00;telepítés;13;2021. 01. 11. 0:00:00
14053;2;7069;El kell végezni a telepítést;Orgona utca 54;13039;Mohács;elvégezve;közepes;2023. 12. 06. 0:00:00;2023. 12. 20. 0:00:00;telepítés;12;2023. 12. 20. 0:00:00
14054;11;7069;El kell végezni a szervizelést;Orgona utca 54;13039;Mohács;elvégezve;alacsony;2024. 01. 03. 0:00:00;2024. 01. 17. 0:00:00;szerviz;14;2024. 01. 17. 0:00:00
14055;4;7069;El kell végezni a leszerelést;Orgona utca 54;13039;Mohács;elvégezve;közepes;2024. 01. 31. 0:00:00;2024. 02. 14. 0:00:00;leszerelés;17;2024. 02. 14. 0:00:00
14056;8;7070;El kell végezni a telepítést;Szabadság utca 39;5988;Budakeszi;elvégezve;magas;2023. 07. 19. 0:00:00;2023. 08. 02. 0:00:00;telepítés;12;2023. 08. 02. 0:00:00
14057;5;7070;El kell végezni a szervizelést;Szabadság utca 39;5988;Budakeszi;elvégezve;magas;2023. 08. 16. 0:00:00;2023. 08. 30. 0:00:00;szerviz;14;2023. 08. 30. 0:00:00
14058;10;7071;El kell végezni a telepítést;Kossuth utca 2;13394;Komló;elvégezve;közepes;2023. 08. 04. 0:00:00;2023. 08. 18. 0:00:00;telepítés;15;2023. 08. 18. 0:00:00
14059;10;7071;El kell végezni a leszerelést;Kossuth utca 2;13394;Komló;elvégezve;magas;2023. 09. 01. 0:00:00;2023. 09. 15. 0:00:00;leszerelés;15;2023. 09. 15. 0:00:00
14060;4;7072;El kell végezni a telepítést;Csokonai utca 32;12129;Kaposvár;elvégezve;magas;2023. 08. 18. 0:00:00;2023. 09. 01. 0:00:00;telepítés;13;2023. 09. 01. 0:00:00
14061;1;7073;El kell végezni a telepítést;Jókai utca 45;3252;Dabas;elvégezve;alacsony;2024. 06. 06. 0:00:00;2024. 06. 20. 0:00:00;telepítés;20;2024. 06. 20. 0:00:00
14062;6;7073;El kell végezni a szervizelést;Jókai utca 45;3252;Dabas;elvégezve;közepes;2024. 07. 04. 0:00:00;2024. 07. 18. 0:00:00;szerviz;16;2024. 07. 18. 0:00:00
14063;4;7073;El kell végezni a leszerelést;Jókai utca 45;3252;Dabas;elvégezve;közepes;2024. 08. 01. 0:00:00;2024. 08. 15. 0:00:00;leszerelés;12;2024. 08. 15. 0:00:00
14064;1;7074;El kell végezni a telepítést;Mátyás király utca 95;17507;Sümeg;elvégezve;alacsony;2016. 07. 31. 0:00:00;2016. 08. 14. 0:00:00;telepítés;17;2016. 08. 14. 0:00:00
14065;8;7074;El kell végezni a szervizelést;Mátyás király utca 95;17507;Sümeg;elvégezve;magas;2016. 08. 28. 0:00:00;2016. 09. 11. 0:00:00;szerviz;12;2016. 09. 11. 0:00:00
14066;10;7074;El kell végezni a leszerelést;Mátyás király utca 95;17507;Sümeg;elvégezve;alacsony;2016. 09. 25. 0:00:00;2016. 10. 09. 0:00:00;leszerelés;15;2016. 10. 09. 0:00:00
14067;2;7075;El kell végezni a telepítést;Vasút utca 67;10585;Csömör;elvégezve;magas;2020. 01. 19. 0:00:00;2020. 02. 02. 0:00:00;telepítés;15;2020. 02. 02. 0:00:00
14068;10;7076;El kell végezni a telepítést;Honvéd utca 8;11885;Püspökladány;elvégezve;közepes;2020. 02. 11. 0:00:00;2020. 02. 25. 0:00:00;telepítés;12;2020. 02. 25. 0:00:00
14069;10;7076;El kell végezni a leszerelést;Honvéd utca 8;11885;Püspökladány;elvégezve;közepes;2020. 03. 10. 0:00:00;2020. 03. 24. 0:00:00;leszerelés;19;2020. 03. 24. 0:00:00
14070;8;7077;El kell végezni a telepítést;Madách utca 23;3083;Pilisvörösvár;elvégezve;magas;2024. 12. 06. 0:00:00;2024. 12. 20. 0:00:00;telepítés;16;2024. 12. 20. 0:00:00
14071;2;7077;El kell végezni a szervizelést;Madách utca 23;3083;Pilisvörösvár;elvégezve;alacsony;2025. 01. 03. 0:00:00;2025. 01. 17. 0:00:00;szerviz;16;2025. 01. 17. 0:00:00
14072;10;7077;El kell végezni a leszerelést;Madách utca 23;3083;Pilisvörösvár;elvégezve;közepes;2025. 01. 31. 0:00:00;2025. 02. 14. 0:00:00;leszerelés;20;2025. 02. 14. 0:00:00
14073;6;7078;El kell végezni a telepítést;Alkotmány utca 78;2106;Debrecen;elvégezve;magas;2019. 04. 22. 0:00:00;2019. 05. 06. 0:00:00;telepítés;14;2019. 05. 06. 0:00:00
14074;9;7079;El kell végezni a telepítést;Kossuth utca 41;4053;Nagymaros;elvégezve;közepes;2020. 10. 15. 0:00:00;2020. 10. 29. 0:00:00;telepítés;14;2020. 10. 29. 0:00:00
14075;1;7079;El kell végezni a szervizelést;Kossuth utca 41;4053;Nagymaros;elvégezve;alacsony;2020. 11. 12. 0:00:00;2020. 11. 26. 0:00:00;szerviz;19;2020. 11. 26. 0:00:00
14076;6;7079;El kell végezni a leszerelést;Kossuth utca 41;4053;Nagymaros;elvégezve;alacsony;2020. 12. 10. 0:00:00;2020. 12. 24. 0:00:00;leszerelés;16;2020. 12. 24. 0:00:00
14077;1;7080;El kell végezni a telepítést;Petőfi utca 53;4811;Gárdony;elvégezve;magas;2019. 11. 13. 0:00:00;2019. 11. 27. 0:00:00;telepítés;12;2019. 11. 27. 0:00:00
14078;7;7080;El kell végezni a szervizelést;Petőfi utca 53;4811;Gárdony;elvégezve;magas;2019. 12. 11. 0:00:00;2019. 12. 25. 0:00:00;szerviz;17;2019. 12. 25. 0:00:00
14079;7;7080;El kell végezni a leszerelést;Petőfi utca 53;4811;Gárdony;elvégezve;magas;2020. 01. 08. 0:00:00;2020. 01. 22. 0:00:00;leszerelés;16;2020. 01. 22. 0:00:00
14080;8;7081;El kell végezni a telepítést;Szőlő utca 4;5976;Szombathely;elvégezve;magas;2017. 10. 03. 0:00:00;2017. 10. 17. 0:00:00;telepítés;17;2017. 10. 17. 0:00:00
14081;9;7081;El kell végezni a leszerelést;Szőlő utca 4;5976;Szombathely;elvégezve;magas;2017. 10. 31. 0:00:00;2017. 11. 14. 0:00:00;leszerelés;18;2017. 11. 14. 0:00:00
14082;1;7082;El kell végezni a telepítést;Zrínyi utca 20;14602;Mór;elvégezve;alacsony;2023. 06. 01. 0:00:00;2023. 06. 15. 0:00:00;telepítés;15;2023. 06. 15. 0:00:00
14083;6;7083;El kell végezni a telepítést;Béke utca 45;13711;Szekszárd;elvégezve;magas;2024. 02. 11. 0:00:00;2024. 02. 25. 0:00:00;telepítés;18;2024. 02. 25. 0:00:00
14084;6;7084;El kell végezni a telepítést;Alkotmány utca 47;1322;Szolnok;elvégezve;közepes;2024. 06. 22. 0:00:00;2024. 07. 06. 0:00:00;telepítés;16;2024. 07. 06. 0:00:00
14085;6;7084;El kell végezni a szervizelést;Alkotmány utca 47;1322;Szolnok;elvégezve;magas;2024. 07. 20. 0:00:00;2024. 08. 03. 0:00:00;szerviz;17;2024. 08. 03. 0:00:00
14086;4;7084;El kell végezni a szervizelést;Alkotmány utca 47;1322;Szolnok;elvégezve;alacsony;2024. 08. 17. 0:00:00;2024. 08. 31. 0:00:00;szerviz;17;2024. 08. 31. 0:00:00
14087;3;7085;El kell végezni a telepítést;Rákóczi tér 59;13190;Kiskunhalas;elvégezve;alacsony;2022. 12. 23. 0:00:00;2023. 01. 06. 0:00:00;telepítés;13;2023. 01. 06. 0:00:00
14088;3;7086;El kell végezni a telepítést;Vasút utca 13;15663;Marcali;elvégezve;közepes;2024. 01. 07. 0:00:00;2024. 01. 21. 0:00:00;telepítés;12;2024. 01. 21. 0:00:00
14089;2;7087;El kell végezni a telepítést;Nyár utca 85;2753;Kazincbarcika;elvégezve;közepes;2024. 04. 27. 0:00:00;2024. 05. 11. 0:00:00;telepítés;16;2024. 05. 11. 0:00:00
14090;6;7087;El kell végezni a szervizelést;Nyár utca 85;2753;Kazincbarcika;elvégezve;magas;2024. 05. 25. 0:00:00;2024. 06. 08. 0:00:00;szerviz;12;2024. 06. 08. 0:00:00
14091;6;7087;El kell végezni a leszerelést;Nyár utca 85;2753;Kazincbarcika;elvégezve;magas;2024. 06. 22. 0:00:00;2024. 07. 06. 0:00:00;leszerelés;19;2024. 07. 06. 0:00:00
14092;9;7088;El kell végezni a telepítést;Orgona utca 57;2030;Gárdony;elvégezve;alacsony;2024. 08. 13. 0:00:00;2024. 08. 27. 0:00:00;telepítés;12;2024. 08. 27. 0:00:00
14093;2;7088;El kell végezni a szervizelést;Orgona utca 57;2030;Gárdony;elvégezve;közepes;2024. 09. 10. 0:00:00;2024. 09. 24. 0:00:00;szerviz;16;2024. 09. 24. 0:00:00
14094;10;7088;El kell végezni a leszerelést;Orgona utca 57;2030;Gárdony;elvégezve;alacsony;2024. 10. 08. 0:00:00;2024. 10. 22. 0:00:00;leszerelés;14;2024. 10. 22. 0:00:00
14095;4;7089;El kell végezni a telepítést;Bartók Béla utca 29;8031;Tiszafüred;elvégezve;közepes;2024. 01. 12. 0:00:00;2024. 01. 26. 0:00:00;telepítés;19;2024. 01. 26. 0:00:00
14096;10;7090;El kell végezni a telepítést;Szabadság utca 25;10902;Jászapáti;elvégezve;alacsony;2024. 08. 13. 0:00:00;2024. 08. 27. 0:00:00;telepítés;19;2024. 08. 27. 0:00:00
14097;11;7091;El kell végezni a telepítést;Szent István utca 10;9831;Tiszafüred;elvégezve;közepes;2022. 01. 27. 0:00:00;2022. 02. 10. 0:00:00;telepítés;14;2022. 02. 10. 0:00:00
14098;5;7091;El kell végezni a leszerelést;Szent István utca 10;9831;Tiszafüred;elvégezve;közepes;2022. 02. 24. 0:00:00;2022. 03. 10. 0:00:00;leszerelés;19;2022. 03. 10. 0:00:00
14099;1;7092;El kell végezni a telepítést;Petőfi utca 16;14184;Nagykanizsa;elvégezve;alacsony;2024. 04. 10. 0:00:00;2024. 04. 24. 0:00:00;telepítés;13;2024. 04. 24. 0:00:00
14100;1;7092;El kell végezni a leszerelést;Petőfi utca 16;14184;Nagykanizsa;elvégezve;közepes;2024. 05. 08. 0:00:00;2024. 05. 22. 0:00:00;leszerelés;17;2024. 05. 22. 0:00:00
14101;5;7093;El kell végezni a telepítést;Virág utca 51;9217;Kalocsa;elvégezve;magas;2021. 01. 26. 0:00:00;2021. 02. 09. 0:00:00;telepítés;15;2021. 02. 09. 0:00:00
14102;10;7093;El kell végezni a szervizelést;Virág utca 51;9217;Kalocsa;elvégezve;közepes;2021. 02. 23. 0:00:00;2021. 03. 09. 0:00:00;szerviz;17;2021. 03. 09. 0:00:00
14103;11;7093;El kell végezni a szervizelést;Virág utca 51;9217;Kalocsa;elvégezve;magas;2021. 03. 23. 0:00:00;2021. 04. 06. 0:00:00;szerviz;16;2021. 04. 06. 0:00:00
14104;9;7094;El kell végezni a telepítést;Arany János utca 72;14390;Miskolc;elvégezve;magas;2019. 09. 29. 0:00:00;2019. 10. 13. 0:00:00;telepítés;14;2019. 10. 13. 0:00:00
14105;6;7094;El kell végezni a szervizelést;Arany János utca 72;14390;Miskolc;elvégezve;közepes;2019. 10. 27. 0:00:00;2019. 11. 10. 0:00:00;szerviz;14;2019. 11. 10. 0:00:00
14106;1;7094;El kell végezni a szervizelést;Arany János utca 72;14390;Miskolc;elvégezve;alacsony;2019. 11. 24. 0:00:00;2019. 12. 08. 0:00:00;szerviz;18;2019. 12. 08. 0:00:00
14107;6;7095;El kell végezni a telepítést;Petőfi utca 86;3064;Kaposvár;elvégezve;közepes;2022. 12. 28. 0:00:00;2023. 01. 11. 0:00:00;telepítés;17;2023. 01. 11. 0:00:00
14108;7;7096;El kell végezni a telepítést;Jázmin utca 29;17753;Győr;elvégezve;magas;2022. 11. 17. 0:00:00;2022. 12. 01. 0:00:00;telepítés;16;2022. 12. 01. 0:00:00
14109;5;7096;El kell végezni a szervizelést;Jázmin utca 29;17753;Győr;elvégezve;alacsony;2022. 12. 15. 0:00:00;2022. 12. 29. 0:00:00;szerviz;18;2022. 12. 29. 0:00:00
14110;10;7096;El kell végezni a leszerelést;Jázmin utca 29;17753;Győr;elvégezve;alacsony;2023. 01. 12. 0:00:00;2023. 01. 26. 0:00:00;leszerelés;14;2023. 01. 26. 0:00:00
14111;9;7097;El kell végezni a telepítést;Deák Ferenc utca 24;1766;Tapolca;elvégezve;közepes;2020. 01. 20. 0:00:00;2020. 02. 03. 0:00:00;telepítés;14;2020. 02. 03. 0:00:00
14112;1;7098;El kell végezni a telepítést;Jázmin utca 76;18310;Kazincbarcika;elvégezve;közepes;2024. 08. 03. 0:00:00;2024. 08. 17. 0:00:00;telepítés;18;2024. 08. 17. 0:00:00
14113;3;7098;El kell végezni a szervizelést;Jázmin utca 76;18310;Kazincbarcika;elvégezve;közepes;2024. 08. 31. 0:00:00;2024. 09. 14. 0:00:00;szerviz;18;2024. 09. 14. 0:00:00
14114;3;7099;El kell végezni a telepítést;Szőlő utca 91;9471;Bonyhád;elvégezve;alacsony;2017. 02. 21. 0:00:00;2017. 03. 07. 0:00:00;telepítés;12;2017. 03. 07. 0:00:00
14115;9;7100;El kell végezni a telepítést;Zrínyi utca 60;1032;Lenti;elvégezve;alacsony;2020. 08. 20. 0:00:00;2020. 09. 03. 0:00:00;telepítés;15;2020. 09. 03. 0:00:00
14116;7;7100;El kell végezni a leszerelést;Zrínyi utca 60;1032;Lenti;elvégezve;magas;2020. 09. 17. 0:00:00;2020. 10. 01. 0:00:00;leszerelés;12;2020. 10. 01. 0:00:00
14117;2;7101;El kell végezni a telepítést;Vörösmarty utca 27;3987;Gödöllő;elvégezve;magas;2023. 01. 21. 0:00:00;2023. 02. 04. 0:00:00;telepítés;16;2023. 02. 04. 0:00:00
14118;2;7101;El kell végezni a szervizelést;Vörösmarty utca 27;3987;Gödöllő;elvégezve;alacsony;2023. 02. 18. 0:00:00;2023. 03. 04. 0:00:00;szerviz;13;2023. 03. 04. 0:00:00
14119;10;7102;El kell végezni a telepítést;Béke utca 57;11919;Mosonmagyaróvár;elvégezve;alacsony;2025. 02. 21. 0:00:00;2025. 03. 07. 0:00:00;telepítés;17;2025. 03. 07. 0:00:00
14120;9;7103;El kell végezni a telepítést;Tavasz utca 61;3881;Tata;elvégezve;magas;2022. 08. 29. 0:00:00;2022. 09. 12. 0:00:00;telepítés;19;2022. 09. 12. 0:00:00
14121;9;7104;El kell végezni a telepítést;Hársfa utca 14;11947;Csongrád;elvégezve;magas;2025. 03. 24. 0:00:00;2025. 04. 07. 0:00:00;telepítés;14;2025. 04. 07. 0:00:00
14122;10;7104;El kell végezni a szervizelést;Hársfa utca 14;11947;Csongrád;új;magas;2025. 04. 21. 0:00:00;;szerviz;0;2025. 05. 05. 0:00:00
14123;10;7104;El kell végezni a leszerelést;Hársfa utca 14;11947;Csongrád;új;alacsony;2025. 05. 19. 0:00:00;;leszerelés;0;2025. 06. 02. 0:00:00
14124;7;7105;El kell végezni a telepítést;Hegyalja utca 35;2574;Balatonfüred;elvégezve;közepes;2025. 03. 18. 0:00:00;2025. 04. 01. 0:00:00;telepítés;14;2025. 04. 01. 0:00:00
14125;9;7105;El kell végezni a szervizelést;Hegyalja utca 35;2574;Balatonfüred;új;közepes;2025. 04. 15. 0:00:00;;szerviz;0;2025. 04. 29. 0:00:00
14126;1;7106;El kell végezni a telepítést;Akácfa utca 10;7070;Nyírbátor;elvégezve;magas;2022. 04. 06. 0:00:00;2022. 04. 20. 0:00:00;telepítés;12;2022. 04. 20. 0:00:00
14127;9;7106;El kell végezni a szervizelést;Akácfa utca 10;7070;Nyírbátor;elvégezve;alacsony;2022. 05. 04. 0:00:00;2022. 05. 18. 0:00:00;szerviz;20;2022. 05. 18. 0:00:00
14128;9;7106;El kell végezni a leszerelést;Akácfa utca 10;7070;Nyírbátor;elvégezve;alacsony;2022. 06. 01. 0:00:00;2022. 06. 15. 0:00:00;leszerelés;15;2022. 06. 15. 0:00:00
14129;11;7107;El kell végezni a telepítést;Szőlő utca 71;881;Esztergom;elvégezve;alacsony;2021. 03. 16. 0:00:00;2021. 03. 30. 0:00:00;telepítés;15;2021. 03. 30. 0:00:00
14130;4;7107;El kell végezni a leszerelést;Szőlő utca 71;881;Esztergom;elvégezve;közepes;2021. 04. 13. 0:00:00;2021. 04. 27. 0:00:00;leszerelés;12;2021. 04. 27. 0:00:00
14131;3;7108;El kell végezni a telepítést;Béke utca 92;13342;Kaba;elvégezve;közepes;2023. 11. 18. 0:00:00;2023. 12. 02. 0:00:00;telepítés;14;2023. 12. 02. 0:00:00
14132;3;7108;El kell végezni a szervizelést;Béke utca 92;13342;Kaba;elvégezve;közepes;2023. 12. 16. 0:00:00;2023. 12. 30. 0:00:00;szerviz;15;2023. 12. 30. 0:00:00
14133;6;7108;El kell végezni a szervizelést;Béke utca 92;13342;Kaba;elvégezve;alacsony;2024. 01. 13. 0:00:00;2024. 01. 27. 0:00:00;szerviz;17;2024. 01. 27. 0:00:00
14134;8;7109;El kell végezni a telepítést;Vasút utca 2;10205;Pécs;elvégezve;alacsony;2019. 04. 19. 0:00:00;2019. 05. 03. 0:00:00;telepítés;16;2019. 05. 03. 0:00:00
14135;10;7110;El kell végezni a telepítést;Bem utca 95;2374;Szeged;elvégezve;közepes;2024. 08. 06. 0:00:00;2024. 08. 20. 0:00:00;telepítés;19;2024. 08. 20. 0:00:00
14136;1;7110;El kell végezni a szervizelést;Bem utca 95;2374;Szeged;elvégezve;alacsony;2024. 09. 03. 0:00:00;2024. 09. 17. 0:00:00;szerviz;20;2024. 09. 17. 0:00:00
14137;8;7111;El kell végezni a telepítést;Alkotmány utca 67;1240;Csömör;elvégezve;magas;2024. 07. 21. 0:00:00;2024. 08. 04. 0:00:00;telepítés;17;2024. 08. 04. 0:00:00
14138;9;7111;El kell végezni a leszerelést;Alkotmány utca 67;1240;Csömör;elvégezve;közepes;2024. 08. 18. 0:00:00;2024. 09. 01. 0:00:00;leszerelés;15;2024. 09. 01. 0:00:00
14139;4;7112;El kell végezni a telepítést;Bartók Béla utca 32;6479;Kunszentmiklós;elvégezve;közepes;2022. 05. 31. 0:00:00;2022. 06. 14. 0:00:00;telepítés;16;2022. 06. 14. 0:00:00
14140;5;7113;El kell végezni a telepítést;Bem utca 66;14474;Siklós;elvégezve;magas;2023. 03. 11. 0:00:00;2023. 03. 25. 0:00:00;telepítés;14;2023. 03. 25. 0:00:00
14141;10;7114;El kell végezni a telepítést;Szent István utca 72;16815;Sümeg;elvégezve;alacsony;2024. 08. 04. 0:00:00;2024. 08. 18. 0:00:00;telepítés;18;2024. 08. 18. 0:00:00
14142;10;7114;El kell végezni a leszerelést;Szent István utca 72;16815;Sümeg;elvégezve;magas;2024. 09. 01. 0:00:00;2024. 09. 15. 0:00:00;leszerelés;19;2024. 09. 15. 0:00:00
14143;5;7115;El kell végezni a telepítést;Hegyalja utca 79;7121;Törökszentmiklós;elvégezve;alacsony;2024. 07. 14. 0:00:00;2024. 07. 28. 0:00:00;telepítés;19;2024. 07. 28. 0:00:00
14144;9;7116;El kell végezni a telepítést;Szabadság utca 22;13547;Ajka;elvégezve;közepes;2021. 01. 07. 0:00:00;2021. 01. 21. 0:00:00;telepítés;12;2021. 01. 21. 0:00:00
14145;11;7116;El kell végezni a leszerelést;Szabadság utca 22;13547;Ajka;elvégezve;magas;2021. 02. 04. 0:00:00;2021. 02. 18. 0:00:00;leszerelés;16;2021. 02. 18. 0:00:00
14146;10;7117;El kell végezni a telepítést;Tavaszmező utca 35;8124;Mór;elvégezve;közepes;2021. 06. 27. 0:00:00;2021. 07. 11. 0:00:00;telepítés;16;2021. 07. 11. 0:00:00
14147;9;7117;El kell végezni a szervizelést;Tavaszmező utca 35;8124;Mór;elvégezve;alacsony;2021. 07. 25. 0:00:00;2021. 08. 08. 0:00:00;szerviz;19;2021. 08. 08. 0:00:00
14148;4;7117;El kell végezni a szervizelést;Tavaszmező utca 35;8124;Mór;elvégezve;közepes;2021. 08. 22. 0:00:00;2021. 09. 05. 0:00:00;szerviz;20;2021. 09. 05. 0:00:00
14149;8;7118;El kell végezni a telepítést;Szent István utca 86;16494;Nagykáta;elvégezve;magas;2019. 08. 29. 0:00:00;2019. 09. 12. 0:00:00;telepítés;16;2019. 09. 12. 0:00:00
14150;4;7118;El kell végezni a szervizelést;Szent István utca 86;16494;Nagykáta;elvégezve;magas;2019. 09. 26. 0:00:00;2019. 10. 10. 0:00:00;szerviz;20;2019. 10. 10. 0:00:00
14151;9;7118;El kell végezni a leszerelést;Szent István utca 86;16494;Nagykáta;elvégezve;közepes;2019. 10. 24. 0:00:00;2019. 11. 07. 0:00:00;leszerelés;13;2019. 11. 07. 0:00:00
14152;2;7119;El kell végezni a telepítést;Rét utca 26;17889;Fót;elvégezve;magas;2023. 05. 07. 0:00:00;2023. 05. 21. 0:00:00;telepítés;19;2023. 05. 21. 0:00:00
14153;7;7120;El kell végezni a telepítést;Táncsics Mihály utca 22;13168;Gyula;elvégezve;alacsony;2018. 09. 12. 0:00:00;2018. 09. 26. 0:00:00;telepítés;17;2018. 09. 26. 0:00:00
